feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,label,timestamp
8.059615347925579,-3.1292439163542314,0.6351226635389353,8.758739134863847,2.4166930760075793,1.6919344914524115,8.120646473957107,1.0449432699006795,-2.406410854828014,10.337999545616256,0.2591967189283872,-2.05039218902267,7.714398613187642,-1.429850421121929,0.413246489020797,0.0,2023-01-02 04:00:00
9.367564513097406,0.123732948557012,0.41018951318385133,8.08184917592131,0.007726245580456204,0.7119432301488425,9.943090844685544,-1.5172030988085332,-2.436824251884598,11.139556706796398,-3.776003323170351,-1.8728292850662558,10.527304250948893,-1.477386650057388,0.22843705791577582,0.0,2023-01-02 05:00:00
9.398293387770604,1.9468463691246227,0.20006997575136276,9.974211492513238,3.8991740346339796,0.36106660615708075,10.151735491325061,2.3242016156253404,-3.1270454835323895,11.487201654068645,1.7316820146426346,-1.3142917647983485,9.195948621046904,0.6880434678909869,0.928074084320313,0.0,2023-01-02 06:00:00
11.511536447399623,2.2012668551352594,0.7930241034662938,10.37307847123657,-2.9809357776742105,0.3110016524779644,11.851145845374882,-0.3294616315572612,-2.8223646466188095,11.07165005638754,1.9790415178991256,-1.5213685142393107,8.555898151888627,0.3262413785361664,1.6817609402690623,0.0,2023-01-02 07:00:00
34.01536955324951,5.5547709542620405,0.4230605350695847,42.42087025588791,1.801480686799757,2.7489639294157904,32.63440457572143,-13.567250188006897,-7.611029331489043,37.90116249251811,8.039588310469087,-7.0459855277830945,28.43398299278196,10.922563606869788,5.217049760660504,1.0,2023-01-02 08:00:00
6.013356882909571,-0.7525981899244796,0.37027817625138604,6.132901083428285,-2.6277093902917796,0.762350443028742,8.239531124117473,0.4891586647872017,-1.8641157754895978,5.992297809194389,1.3049522406927083,-1.4494042945949637,8.680048782608921,0.08681184965829633,1.528033116891294,0.0,2023-01-02 09:00:00
5.822544912103187,-3.613643137895181,0.7343972299043189,4.474295194698016,-1.0617536325617878,0.685688759087405,5.707305105663913,-1.978047440453013,-1.3109318461143853,4.139276279425977,-0.07424161476285618,-0.7924116440412636,5.851183355042628,-1.7440270386577532,2.0540866339694475,0.0,2023-01-02 10:00:00
1.3673468010541856,-0.6404301960094703,0.6633216431034092,2.49265754394967,-1.0636375705903893,0.6417154070983451,2.4709475636128757,-0.8601657887374159,-1.2202755066669095,3.706827894841844,-2.5860290297252653,-0.7140994705957358,2.9396726260018853,0.6915329760677846,2.588089279473508,0.0,2023-01-02 11:00:00
0.20886359500475907,-0.24868974210790284,1.1098555565967956,-0.9745311014618868,-0.17391261426770843,-0.27012841979051805,-1.2439873357605558,1.7734229086145081,-1.7435116974229548,-0.27640143132414224,1.2570699888825319,-1.3617614366116935,-0.15374780206442207,1.6041112109662592,2.7711824426951113,0.0,2023-01-02 12:00:00
-4.547860574904977,-0.25585793438002824,1.1836814768655206,-1.609630722235944,-2.0065827013906397,0.05941813067194768,-2.6411540091348487,0.13074524456108097,-1.6080547180737481,-3.189460475765273,0.4470819069696212,-1.1069434937689961,-1.8863146720984085,-0.1788589142997925,3.1025739921645465,0.0,2023-01-02 13:00:00
-6.328186048898423,1.6171127139558488,1.7922464374435767,-5.070094545365616,0.23652088488097575,0.36812891577763496,-4.1007635732527925,0.30510440538642625,-1.8593324854791125,-5.417223501933175,0.37509843376030166,-0.856549877293318,-4.2504731166460585,1.911456249398861,3.227682381901517,0.0,2023-01-02 14:00:00
-6.874206575996342,4.361352822029679,1.0311437849806495,-6.94911078848942,1.3109330089623557,0.7753769954209715,-8.29588539209463,2.7267993536019444,-2.414056724771869,-6.59272405240505,1.2713109559170186,-0.6308261390981299,-7.705850091738368,-0.3788638757777516,2.0761980227682786,0.0,2023-01-02 15:00:00
-7.921787457848977,0.647058403682186,0.8567561544772149,-8.040080911070229,-2.663806265243132,2.0283010219351163,-7.824544536309086,-4.1122328059508275,-2.4530962855308474,-9.35678792512515,0.3097760010957829,-0.9162049453250303,-9.458065883635888,0.37449182806408843,2.508643957924985,0.0,2023-01-02 16:00:00
-9.487889981700707,-0.023463578312923283,0.8208495830516975,-9.730969779266086,-0.8598649800589432,1.3790402204415115,-8.316371392469502,2.6597782949809488,-2.04291190523941,-10.159996829200175,-0.4780363945981454,0.18086552141950607,-9.902414603851899,0.45807500937851503,1.8511981975752165,0.0,2023-01-02 17:00:00
-10.115648282388241,-0.09844362600818507,-0.5152541091839771,-10.817539128175865,5.501984265526046,0.6350268881386747,-9.903992930088101,0.7149753149784697,-2.2132048195739396,-10.304312557427956,-1.9399427531536317,0.989208761642192,-9.060521758511113,-1.2783169217759673,1.325673766380858,0.0,2023-01-02 18:00:00
-9.960361958479973,0.6787695338154284,-1.0582304759732444,-9.722278501189152,1.0884742777316976,0.9879605454381688,-8.74556156146718,0.2917041038716466,-1.2432260027244961,-8.741667499886436,0.418291428383498,0.9231699540457118,-8.782514968006291,-0.5127232685941177,1.2034464023148117,0.0,2023-01-02 19:00:00
-10.138776028211819,-1.216587520696798,-1.4650301031526376,-9.51643539735778,-3.1954824083635343,0.8192159948453227,-8.519999554918462,0.3645592289499437,-0.7677728705626715,-10.31909385015221,3.386738014463609,0.3913433337893846,-9.018631509325346,0.7240255169091311,0.9217971757149784,0.0,2023-01-02 20:00:00
-7.790912020260181,0.6903971174921102,-0.9909271057409628,-6.963086922748985,-2.350931729519575,0.32640186807685245,-6.499686370938945,1.729574162245289,-1.0416973427476983,-7.06219308305921,-1.7552898465630615,0.10690858538020293,-7.804293380384455,1.1156563924872265,0.6129158289376013,0.0,2023-01-02 21:00:00
-26.422913454366594,6.799984472083195,-6.561211304760192,-13.887779096508241,4.4603833966767965,0.6329408295684112,-14.046970571311974,11.561472337854461,-5.781568078359388,-21.315587588333067,8.78282010453161,2.218760630705445,-18.324795278002327,12.467530086951816,6.280267133295986,1.0,2023-01-02 22:00:00
-1.531068224806294,0.8893721271489763,-1.7533882725512515,-3.763168743297541,0.6713320771484755,-0.12405117837949264,-4.142166401269771,-0.0028174415874143155,-0.25843350710664104,-1.9803232152382213,1.8990512243734237,0.6878399093737784,-2.887865593134928,-0.8345525378490208,2.2031676678136005,0.0,2023-01-02 23:00:00
0.3436182895684565,1.3950838680095625,-1.3446453822231557,-1.5323710014420973,-0.6948856034017599,0.7383373555190907,-0.7652188928038216,0.2116577383098069,-0.42657003659227644,-0.1141807657841461,-2.9442129958147367,0.9903316076105484,1.0373572378486635,2.218317099129966,2.395342760193767,0.0,2023-01-03 00:00:00
0.8251502956624663,1.3574952186970706,-2.153600705118183,2.6374403869448746,4.876629913775952,1.8692435075307414,3.838871888948554,1.707891990796407,-0.24446000082575556,1.6703089574695484,1.7070408734889453,1.166409430303348,2.6227580658528584,1.6247497614474338,2.905778861677034,0.0,2023-01-03 01:00:00
5.324083969394801,-3.0437933644928874,-3.1892227388399688,4.2322003832560995,5.737457641737307,1.0514628618590085,6.435120591303898,-3.6961533869790673,-0.03355998327354698,7.149296516977754,0.5362644538104354,1.6092586396564832,5.564094350606359,2.1458956807624996,3.764003240700654,0.0,2023-01-03 02:00:00
6.685985531449149,1.7837403167908064,-3.370018888874642,7.102813086277434,-0.018766719699446766,0.31318845522569005,5.663141874496999,0.3126033670272456,-0.8955029495772384,8.615763901962682,0.34309530766501684,1.2596990110834239,6.433241236592352,-0.7631427329502178,3.2992116107736833,0.0,2023-01-03 03:00:00
31.931468534662315,-2.4719280892154596,-16.916788883608646,34.48830736580794,10.937199667282421,-0.2368466052720388,39.366221089499746,6.8187361475801875,-8.574169712221273,31.958222274099914,17.049551896794263,4.121759719398745,47.26554518438195,-0.6200250419529111,11.798036054828478,1.0,2023-01-03 04:00:00
10.27093455173155,-1.6616783260079158,-4.798711920243644,7.515572033962142,2.376332342642005,-0.41125956792976937,7.087118846650616,-0.4566271273009497,-1.3227761616556144,10.251366896080544,2.4126455535291806,0.9739885689389455,8.552730216252023,-0.640882636006342,3.2963778335758227,0.0,2023-01-03 05:00:00
11.03099952249595,-1.6689036557099923,-4.511995024399653,10.689849427658542,2.6517462789551547,-0.7988897912789789,10.625589518695078,-1.0572204934493439,-1.8464576040506162,9.255020559556076,-1.3162500466612677,0.4447417191468369,10.675353729554113,0.050227532978334766,3.3196746195860403,0.0,2023-01-03 06:00:00
10.59053838200688,1.4170832209450586,-4.0740081054433634,8.489589759935432,-0.7301706435478077,-0.8960068810507357,9.878052548225684,0.2453294058751585,-1.8405250762104295,9.868082370441199,1.8294734804581945,-0.32789757585684676,8.730813223261666,1.6339837427109345,3.1228704793204276,0.0,2023-01-03 07:00:00
7.821036514621754,0.11485014555029416,-3.679575997517301,8.637906087279703,4.438898434441074,-1.119424281411706,7.927141395618043,-0.6098692378440742,-2.5955518692255275,11.315615673200742,-1.2736900090780874,-0.2346921557721071,10.018660784614319,0.6725124691973441,3.634949296343267,0.0,2023-01-03 08:00:00
6.7618554360142715,-2.793937567970821,-3.1251876673636847,6.411685476427056,0.4328056075311817,-1.7962305778593648,6.399521688224744,0.07869627503327847,-2.759781318457631,8.311023670271029,-1.1794951280976032,-0.5644408343565426,5.816389933426866,2.30969662425164,3.5170546433831116,0.0,2023-01-03 09:00:00
5.331263431403564,1.5360756303845668,-2.5046205073562837,4.4480429852157055,1.4239841620502223,-2.3096346982913554,4.36531629215742,-0.3642278640147315,-2.6529122820643805,3.9439768205968906,0.9008127792843184,-0.5088559628884778,6.829164569935913,-0.9808396013947399,2.868148892469626,0.0,2023-01-03 10:00:00
3.56373557814757,-2.289216261597655,-3.568915611769749,4.282148390643199,0.5940870204566204,-1.5364652821865734,2.3840380303215274,3.713272511630567,-3.6829775579263915,2.9926352787946007,2.9374347928906057,-0.3861240678887216,4.375226486651952,-3.318776389997088,3.568517682491542,0.0,2023-01-03 11:00:00
-0.4791742378452661,0.8796427170364217,-3.343709631805016,0.31926752079568493,0.32062765540248267,-1.715189405553915,1.986035374591653,-1.6790550447165082,-3.655943287251466,0.08174222331265513,-2.3745275956596363,-0.7738535101344879,0.8866043657477649,0.4804029005767596,4.34310724332874,0.0,2023-01-03 12:00:00
-2.7738494276890155,1.0869978513461083,-3.6085137315897953,-1.6835020480716076,1.1668089198757192,-1.9195048513669095,-1.7650868135513231,2.2795611358722536,-3.601323062305916,-2.0675648512020794,-0.3975787303125128,-0.7591309600944158,-1.7974153521510512,0.28245032804607006,5.342019478483036,0.0,2023-01-03 13:00:00
-6.1063349740060175,2.3911541633900897,-3.982225854585013,-4.849058645797246,-1.751771147587034,-2.6797234242806462,-3.5655958699307537,-0.5544572436402416,-3.8355886748575925,-3.218030862284783,2.9716681232732665,-1.0399027154366471,-4.2944559272331775,1.125362432102806,6.325714966074598,0.0,2023-01-03 14:00:00
-8.267274435946149,4.193369572933703,-3.7020185384806603,-6.451054237210523,-3.3123060383472986,-2.911331787932729,-7.3931449667502065,1.2816311117149919,-4.385809735567446,-7.980709968803069,-1.2516606218849504,-1.7893917957157117,-7.67549396517302,1.2687768053913056,6.193627885770391,0.0,2023-01-03 15:00:00
-7.847728215450179,-2.089352651801083,-4.5671662784285365,-8.242875675700924,0.21323904797254672,-2.430880573148938,-8.429995113787214,1.934052924840485,-4.574112410042467,-8.862147272551315,0.7028032845875283,-1.5545644209097937,-9.132792281976824,-2.2555266369140177,6.01106461543324,0.0,2023-01-03 16:00:00
-8.303018234319858,0.5450522878739011,-5.442720581364696,-9.404802118203856,-1.1108552738465383,-2.133104833914235,-10.73085290000752,3.710799879378586,-4.761702720607993,-10.782930356363043,0.02868135252215187,-0.9421953819082047,-9.182351574480538,-3.224273358150938,5.076008171192346,0.0,2023-01-03 17:00:00
-10.072010121580334,0.10732940991156537,-5.125934209323837,-8.89284409083532,1.7550073559732806,-1.7275551849274566,-10.278444720758703,1.445839579637087,-3.7992494949259226,-9.785172198956484,3.2130746769423824,-0.8218137386987467,-8.64765712009568,5.372841094391311,4.600556637418751,0.0,2023-01-03 18:00:00
-8.655725364998661,1.5374993719219245,-4.882041200568389,-9.502752809046415,1.5375803174232978,-2.329353722965622,-10.211757839955219,-0.12285161408500589,-3.8596661269868595,-9.551498831485436,1.307688818378455,-0.1259512262324668,-8.929309673469069,3.4882574954827152,4.7822025219574735,0.0,2023-01-03 19:00:00
-8.29861801279675,1.111337541867237,-4.8136748726326335,-6.375105465626678,0.7069600393934041,-2.9391625646675457,-8.171614813676177,0.8115481645981234,-4.091834501338799,-6.577131362273491,0.08256505160597205,0.18377649724392242,-10.35267784300423,2.9113516555741055,4.008509104776306,0.0,2023-01-03 20:00:00
-7.716187566470611,-0.015092485473239825,-5.253631574994202,-6.110536239053049,3.65314958110877,-2.372444703580519,-7.777922201637979,4.526953563006525,-4.153256545332167,-7.9223164062971785,-0.9832034177046357,-0.14179471087586215,-6.318703229083932,3.122696290302325,4.301234948566304,0.0,2023-01-03 21:00:00
-4.638604394491587,-0.18180437722171094,-4.88171675770314,-6.13954069773969,0.6875446422740604,-1.9593076336466353,-5.836864931967456,1.0269059812493087,-3.941415789236403,-4.093966755908216,4.910143153289275,-0.1170730941584121,-5.503557097383511,1.332860709841499,4.52208991202027,0.0,2023-01-03 22:00:00
-1.0501538845592253,-1.522901710368095,-4.541565311672902,-2.7647401600081767,-2.206301685891793,-2.088539014554459,-2.1918395317800456,-1.9056484515626777,-3.7480106181702633,-5.2092198202005555,0.5584824445412724,0.8266334931176107,-1.8724195788835076,1.866114361552392,4.141144326919706,0.0,2023-01-03 23:00:00
-0.035826039109958886,2.6957231648130184,-4.498913054149175,0.39707759949066096,0.27271151669116844,-1.6620188803299203,-0.05351696687182843,-0.04658191810256129,-3.5231013956584945,1.932939536097857,0.26742363471172387,0.4964740455143172,-0.5881398414250967,-1.144196430353037,4.4314031953251565,0.0,2023-01-04 00:00:00
4.152834106839187,1.6484083631990585,-5.08757357478406,2.6326872867372173,3.0719355337100196,-2.2635170664568145,1.8876563924550893,-0.08810569559914028,-3.221578006063319,2.617100696006189,1.7287257900842463,0.5387324357071855,3.5206796850333855,0.9964508896505997,4.7584012251224035,0.0,2023-01-04 01:00:00
2.380254895910244,2.575536395590275,-5.300197747648814,5.686873418972157,-3.028509345921086,-2.885751120355547,4.153355868878838,2.1999368967140374,-3.951707744353473,5.139290399416242,2.177733051683462,1.0393714011282453,5.717267603586821,1.4741162468031677,4.2159641382760125,0.0,2023-01-04 02:00:00
7.8929703162406994,0.12920772704897265,-4.881280908886592,7.868084516699349,0.5619273459000472,-3.6944816966129084,6.370198036357492,-1.6939725833184571,-3.6934660755493103,6.848311933187775,-2.0501722332335546,1.4670972032084217,6.990201179034618,3.7327040439992363,3.9790084532081473,0.0,2023-01-04 03:00:00
8.747301106082547,-0.5536709373888609,-4.217685297485699,7.300667052045412,1.9109240691179106,-3.513746480111086,9.474868564743073,-0.2555483194088721,-3.6013961866567836,9.13379428387986,0.3799974187827775,1.1546907295137723,7.574647518163052,-3.6943378179701583,4.106223153775388,0.0,2023-01-04 04:00:00
9.360250912424814,-1.3866301332584556,-4.380953599173863,10.940335807607175,6.0744846690555665,-3.4053875428920524,10.076786405253282,1.1970416716074654,-3.912935587028819,9.06460024592339,-1.374682442055755,2.131015278480035,10.913044507044484,4.823823202267413,3.6264088669235486,0.0,2023-01-04 05:00:00
10.091760776535502,1.497835167481319,-4.5057900830779944,9.503182534513956,3.196515273855212,-3.6665958029825307,9.244822874823571,0.2191602179592944,-3.859719715676248,10.143884440247806,-0.3490845711965882,2.1517172244218163,10.210331428063459,2.3066915915704813,2.176924571840959,0.0,2023-01-04 06:00:00
7.671689348289792,-1.2895864490564692,-4.586634637090525,9.063353757025927,1.0552327667289714,-4.0567921077882865,8.943867441952722,0.9718395137872116,-3.91468878899234,11.00782289607187,3.336979969402795,2.0853422556832077,9.544887792538784,1.6193441723375002,2.2840311391550796,0.0,2023-01-04 07:00:00
8.440582150006874,4.497326137933101,-4.449188132635039,8.061131645138845,1.841518452693894,-2.8495178058568333,7.51292073580735,1.0951750391851378,-3.9250945181786214,8.270208936589597,3.106845111584139,1.7562437514956637,8.856278800199025,0.8967335180869541,1.8529246850229786,0.0,2023-01-04 08:00:00
7.428180383377233,-1.8052851621868808,-4.739721782665051,7.87964421785607,-2.9853907205698516,-2.979083302651027,6.6778095462211,1.2389811204691263,-3.837920923657806,6.767768036317893,1.9876203180571892,2.4266208716015094,5.857843890384483,0.27966281944423066,1.0392061772641612,0.0,2023-01-04 09:00:00
6.47789404474155,1.3673202384250038,-6.186814311450843,4.732932301852248,-1.2794443718119248,-2.285049795384039,5.122954252749025,-1.0339274479242173,-4.677060863455142,4.719093676225476,-1.9904692841844087,1.8317565456475404,5.681974135554882,-1.885845196354831,0.5129667196319183,0.0,2023-01-04 10:00:00
2.0699202327515485,3.9637094144275724,-5.5904298106272945,1.9246388066874884,2.1319113422212608,-2.3582240126087797,1.7092491100121023,2.425168394669752,-4.545511009426031,3.5461574744082323,1.2034044121085603,1.668375260775667,2.300064196127426,0.41179281043617244,-0.2457988991204767,0.0,2023-01-04 11:00:00
-0.8084936028931791,2.038179518527618,-4.6930853370460195,-0.4239591574435287,1.162334793312636,-2.608580366503112,2.1873135600868316,-0.23056898899183154,-4.220303718497299,-0.15179365856783048,-0.311200393595907,2.2774457407424036,0.024858097532313557,1.6077760323989865,-0.4281621487504069,0.0,2023-01-04 12:00:00
-3.08994749460975,1.2013474249835587,-4.999285266848876,-4.38288210994109,1.4274823731947859,-1.9002506115999171,-1.9644080159782158,0.8268173893193931,-4.098411177699836,-3.0335583788936544,2.833826414514631,2.5961205001086793,-2.3593029938317307,0.4931202846677409,0.3863849890885158,0.0,2023-01-04 13:00:00
-4.084597882297913,-1.0769672939237913,-5.5326119513082626,-5.842163763951475,0.9282293073547222,-1.5052685513919188,-5.032175543201994,-1.5637659011537997,-4.460954024144953,-4.82060211888686,-0.2667479199756687,3.439743380222618,-6.707871633346423,1.693623685382455,0.8923335188613533,0.0,2023-01-04 14:00:00
-6.742316702205766,-1.8935383771354077,-5.6011622125033735,-8.31065136051855,0.8598182048369712,-1.517323062890744,-6.985995186882492,0.9497879551978406,-4.892542542718496,-6.007955797287346,-0.7860594840852336,4.023072222074432,-9.074705578654894,1.3491279667604683,1.043896088347684,0.0,2023-01-04 15:00:00
-9.190014241611415,2.420100217835172,-5.69491415436776,-8.929423368340268,1.0858612969575947,-0.9504660070144381,-10.051658615394432,1.2603549631190942,-4.80144276023307,-9.963962325223251,1.601341027983131,3.552986937629485,-10.333290135018624,-1.6142089928976913,0.8069483495926336,0.0,2023-01-04 16:00:00
-9.145990829777325,3.9022944815498932,-5.19715486578628,-8.995064992617088,-1.2220703685296104,0.3096872510731804,-10.858286021262018,0.962459900182965,-4.399904949080531,-8.911402292879199,3.3170079003779334,3.8053383157909235,-10.430926815766842,-0.9582886998456811,0.9290716173740079,0.0,2023-01-04 17:00:00
